EBE_class,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1,p2,p3,p4,jacobian,EBE_exp
devfromebe_recessive,1.00E-07,0.01,0.01,0.788931294,0.788931294,0.788931294,1,0.788931294,0.788931294,0.788931294,0.788931294,0.788931294,0.788931294,1,0,0.04728586,0,0.95271414,-0.008106513,0.5
devfromebe_recessive,1.00E-07,0.01,0.01,0.985715453,0.985715453,0.985715453,1,0.985715453,0.985715453,0.985715453,0.985715453,0.985715453,0.985715453,1,0,0.398124618,0,0.601875382,-2.41E-06,0.5
devfromebe_recessive,1.00E-07,0.01,0.01,0.819043623,0.819043623,0.819043623,1,0.819043623,0.819043623,0.819043623,0.819043623,0.819043623,0.819043623,1,0,0.055107981,0,0.944892019,-0.004954896,0.5
devfromebe_recessive,1.00E-07,0.01,0.01,0.9134957,0.9134957,0.9134957,1,0.9134957,0.9134957,0.9134957,0.9134957,0.9134957,0.9134957,1,0,0.113857827,0,0.886142173,-0.000435281,0.5
devfromebe_recessive,1.00E-07,0.01,0.01,0.792554048,0.792554048,0.792554048,1,0.792554048,0.792554048,0.792554048,0.792554048,0.792554048,0.792554048,1,0,0.048107743,0,0.951892257,-0.007671495,0.5
devfromebe_recessive,1.00E-07,0.01,0.01,0.992551178,0.992551178,0.992551178,1,0.992551178,0.992551178,0.992551178,0.992551178,0.992551178,0.992551178,1,0,0.450060165,0,0.549939835,-9.36E-07,0.5
devfromebe_recessive,1.00E-07,0.001,0.1,0.989042759,0.989042759,0.989042759,1,0.989042759,0.989042759,0.989042759,0.989042759,0.989042759,0.989042759,1,0,0.99008942,0,0.00991058,-1.21E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.959253299,0.959253299,0.959253299,1,0.959253299,0.959253299,0.959253299,0.959253299,0.959253299,0.959253299,1,0,0.99006204,0,0.00993796,-4.35E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.983353472,0.983353472,0.983353472,1,0.983353472,0.983353472,0.983353472,0.983353472,0.983353472,0.983353472,1,0,0.990084342,0,0.009915658,-1.79E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.993742738,0.993742738,0.993742738,1,0.993742738,0.993742738,0.993742738,0.993742738,0.993742738,0.993742738,1,0,0.990093564,0,0.009906436,-7.32E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.822382075,0.822382075,0.822382075,1,0.822382075,0.822382075,0.822382075,0.822382075,0.822382075,0.822382075,1,0,0.989905082,0,0.010094918,-2.17E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.989032466,0.989032466,0.989032466,1,0.989032466,0.989032466,0.989032466,0.989032466,0.989032466,0.989032466,1,0,0.990089411,0,0.009910589,-1.21E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.750449438,0.750449438,0.750449438,1,0.750449438,0.750449438,0.750449438,0.750449438,0.750449438,0.750449438,1,0,0.989793849,0,0.010206151,-3.33E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.990762272,0.990762272,0.990762272,1,0.990762272,0.990762272,0.990762272,0.990762272,0.990762272,0.990762272,1,0,0.990090942,0,0.009909058,-1.03E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.991727391,0.991727391,0.991727391,1,0.991727391,0.991727391,0.991727391,0.991727391,0.991727391,0.991727391,1,0,0.990091793,0,0.009908207,-9.36E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.878038656,0.878038656,0.878038656,1,0.878038656,0.878038656,0.878038656,0.878038656,0.878038656,0.878038656,1,0,0.989976027,0,0.010023973,-1.40E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.973743856,0.973743856,0.973743856,1,0.973743856,0.973743856,0.973743856,0.973743856,0.973743856,0.973743856,1,0,0.990075605,0,0.009924395,-2.80E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.975578354,0.975578354,0.975578354,1,0.975578354,0.975578354,0.975578354,0.975578354,0.975578354,0.975578354,1,0,0.990077289,0,0.009922711,-2.60E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.967148029,0.967148029,0.967148029,1,0.967148029,0.967148029,0.967148029,0.967148029,0.967148029,0.967148029,1,0,0.99006949,0,0.00993051,-3.50E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.997404565,0.997404565,0.997404565,1,0.997404565,0.997404565,0.997404565,0.997404565,0.997404565,0.997404565,1,0,0.990096761,0,0.009903239,-3.62E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998753984,0.998753984,0.998753984,1,0.998753984,0.998753984,0.998753984,0.998753984,0.998753984,0.998753984,1,0,0.990097932,0,0.009902068,-2.27E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.959282684,0.959282684,0.959282684,1,0.959282684,0.959282684,0.959282684,0.959282684,0.959282684,0.959282684,1,0,0.990062068,0,0.009937932,-4.35E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.997902687,0.997902687,0.997902687,1,0.997902687,0.997902687,0.997902687,0.997902687,0.997902687,0.997902687,1,0,0.990097194,0,0.009902806,-3.12E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.993539506,0.993539506,0.993539506,1,0.993539506,0.993539506,0.993539506,0.993539506,0.993539506,0.993539506,1,0,0.990093386,0,0.009906614,-7.52E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.135149267,0.135149267,0.135149267,1,0.135149267,0.135149267,0.135149267,0.135149267,0.135149267,0.135149267,1,0,0.117687665,0,0.882312335,-0.577669231,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.147500206,0.147500206,0.147500206,1,0.147500206,0.147500206,0.147500206,0.147500206,0.147500206,0.147500206,1,0,0.119626407,0,0.880373593,-0.546353387,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998787833,0.998787833,0.998787833,1,0.998787833,0.998787833,0.998787833,0.998787833,0.998787833,0.998787833,1,0,0.990097961,0,0.009902039,-2.23E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998650036,0.998650036,0.998650036,1,0.998650036,0.998650036,0.998650036,0.998650036,0.998650036,0.998650036,1,0,0.990097842,0,0.009902158,-2.37E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.988426095,0.988426095,0.988426095,1,0.988426095,0.988426095,0.988426095,0.988426095,0.988426095,0.988426095,1,0,0.990088873,0,0.009911127,-1.27E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.994737052,0.994737052,0.994737052,1,0.994737052,0.994737052,0.994737052,0.994737052,0.994737052,0.994737052,1,0,0.990094435,0,0.009905565,-6.31E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.965465388,0.965465388,0.965465388,1,0.965465388,0.965465388,0.965465388,0.965465388,0.965465388,0.965465388,1,0,0.990067914,0,0.009932086,-3.68E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.676214606,0.676214606,0.676214606,1,0.676214606,0.676214606,0.676214606,0.676214606,0.676214606,0.676214606,1,0,0.989646939,0,0.010353061,-4.79E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.997336743,0.997336743,0.997336743,1,0.997336743,0.997336743,0.997336743,0.997336743,0.997336743,0.997336743,1,0,0.990096702,0,0.009903298,-3.69E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.99801296,0.99801296,0.99801296,1,0.99801296,0.99801296,0.99801296,0.99801296,0.99801296,0.99801296,1,0,0.990097289,0,0.009902711,-3.01E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.976360776,0.976360776,0.976360776,1,0.976360776,0.976360776,0.976360776,0.976360776,0.976360776,0.976360776,1,0,0.990078005,0,0.009921995,-2.52E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.105846308,0.105846308,0.105846308,1,0.105846308,0.105846308,0.105846308,0.105846308,0.105846308,0.105846308,1,0,0.113333612,0,0.886666388,-0.656611327,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.947163837,0.947163837,0.947163837,1,0.947163837,0.947163837,0.947163837,0.947163837,0.947163837,0.947163837,1,0,0.990050345,0,0.009949655,-5.68E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.901571135,0.901571135,0.901571135,1,0.901571135,0.901571135,0.901571135,0.901571135,0.901571135,0.901571135,1,0,0.990002861,0,0.009997139,-1.10E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.738682103,0.738682103,0.738682103,1,0.738682103,0.738682103,0.738682103,0.738682103,0.738682103,0.738682103,1,0,0.989773052,0,0.010226948,-3.55E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998807079,0.998807079,0.998807079,1,0.998807079,0.998807079,0.998807079,0.998807079,0.998807079,0.998807079,1,0,0.990097978,0,0.009902022,-2.21E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.994392306,0.994392306,0.994392306,1,0.994392306,0.994392306,0.994392306,0.994392306,0.994392306,0.994392306,1,0,0.990094133,0,0.009905867,-6.66E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.857986976,0.857986976,0.857986976,1,0.857986976,0.857986976,0.857986976,0.857986976,0.857986976,0.857986976,1,0,0.989951754,0,0.010048246,-1.67E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.687350367,0.687350367,0.687350367,1,0.687350367,0.687350367,0.687350367,0.687350367,0.687350367,0.687350367,1,0,0.98967159,0,0.01032841,-4.55E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.732546485,0.732546485,0.732546485,1,0.732546485,0.732546485,0.732546485,0.732546485,0.732546485,0.732546485,1,0,0.989761873,0,0.010238127,-3.66E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.963212089,0.963212089,0.963212089,1,0.963212089,0.963212089,0.963212089,0.963212089,0.963212089,0.963212089,1,0,0.990065794,0,0.009934206,-3.92E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.995671462,0.995671462,0.995671462,1,0.995671462,0.995671462,0.995671462,0.995671462,0.995671462,0.995671462,1,0,0.990095251,0,0.009904749,-5.37E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.996295831,0.996295831,0.996295831,1,0.996295831,0.996295831,0.996295831,0.996295831,0.996295831,0.996295831,1,0,0.990095796,0,0.009904204,-4.74E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.992799712,0.992799712,0.992799712,1,0.992799712,0.992799712,0.992799712,0.992799712,0.992799712,0.992799712,1,0,0.990092736,0,0.009907264,-8.27E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.80510128,0.80510128,0.80510128,1,0.80510128,0.80510128,0.80510128,0.80510128,0.80510128,0.80510128,1,0,0.989880597,0,0.010119403,-2.43E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.982700836,0.982700836,0.982700836,1,0.982700836,0.982700836,0.982700836,0.982700836,0.982700836,0.982700836,1,0,0.990083755,0,0.009916245,-1.86E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.993390545,0.993390545,0.993390545,1,0.993390545,0.993390545,0.993390545,0.993390545,0.993390545,0.993390545,1,0,0.990093255,0,0.009906745,-7.67E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.712128123,0.712128123,0.712128123,1,0.712128123,0.712128123,0.712128123,0.712128123,0.712128123,0.712128123,1,0,0.989722899,0,0.010277101,-4.05E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.945846869,0.945846869,0.945846869,1,0.945846869,0.945846869,0.945846869,0.945846869,0.945846869,0.945846869,1,0,0.99004905,0,0.00995095,-5.83E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.997424634,0.997424634,0.997424634,1,0.997424634,0.997424634,0.997424634,0.997424634,0.997424634,0.997424634,1,0,0.990096778,0,0.009903222,-3.60E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.994700367,0.994700367,0.994700367,1,0.994700367,0.994700367,0.994700367,0.994700367,0.994700367,0.994700367,1,0,0.990094403,0,0.009905597,-6.35E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.755748239,0.755748239,0.755748239,1,0.755748239,0.755748239,0.755748239,0.755748239,0.755748239,0.755748239,1,0,0.989802948,0,0.010197052,-3.24E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.960772359,0.960772359,0.960772359,1,0.960772359,0.960772359,0.960772359,0.960772359,0.960772359,0.960772359,1,0,0.990063484,0,0.009936516,-4.18E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.993325442,0.993325442,0.993325442,1,0.993325442,0.993325442,0.993325442,0.993325442,0.993325442,0.993325442,1,0,0.990093198,0,0.009906802,-7.74E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.248130266,0.248130266,0.248130266,1,0.248130266,0.248130266,0.248130266,0.248130266,0.248130266,0.248130266,1,0,0.138234078,0,0.861765922,-0.331546837,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.992462524,0.992462524,0.992462524,1,0.992462524,0.992462524,0.992462524,0.992462524,0.992462524,0.992462524,1,0,0.99009244,0,0.00990756,-8.61E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.929858165,0.929858165,0.929858165,1,0.929858165,0.929858165,0.929858165,0.929858165,0.929858165,0.929858165,1,0,0.990032975,0,0.009967025,-7.64E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.99673828,0.99673828,0.99673828,1,0.99673828,0.99673828,0.99673828,0.99673828,0.99673828,0.99673828,1,0,0.990096181,0,0.009903819,-4.29E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998253767,0.998253767,0.998253767,1,0.998253767,0.998253767,0.998253767,0.998253767,0.998253767,0.998253767,1,0,0.990097498,0,0.009902502,-2.77E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.990313599,0.990313599,0.990313599,1,0.990313599,0.990313599,0.990313599,0.990313599,0.990313599,0.990313599,1,0,0.990090545,0,0.009909455,-1.08E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.984848177,0.984848177,0.984848177,1,0.984848177,0.984848177,0.984848177,0.984848177,0.984848177,0.984848177,1,0,0.990085683,0,0.009914317,-1.64E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.951536168,0.951536168,0.951536168,1,0.951536168,0.951536168,0.951536168,0.951536168,0.951536168,0.951536168,1,0,0.990054615,0,0.009945385,-5.19E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.928945531,0.928945531,0.928945531,1,0.928945531,0.928945531,0.928945531,0.928945531,0.928945531,0.928945531,1,0,0.990032037,0,0.009967963,-7.75E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.192458854,0.192458854,0.192458854,1,0.192458854,0.192458854,0.192458854,0.192458854,0.192458854,0.192458854,1,0,0.127268341,0,0.872731659,-0.441761767,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.991170549,0.991170549,0.991170549,1,0.991170549,0.991170549,0.991170549,0.991170549,0.991170549,0.991170549,1,0,0.990091302,0,0.009908698,-9.93E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.98578756,0.98578756,0.98578756,1,0.98578756,0.98578756,0.98578756,0.98578756,0.98578756,0.98578756,1,0,0.990086523,0,0.009913477,-1.54E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.996800082,0.996800082,0.996800082,1,0.996800082,0.996800082,0.996800082,0.996800082,0.996800082,0.996800082,1,0,0.990096235,0,0.009903765,-4.23E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.937848516,0.937848516,0.937848516,1,0.937848516,0.937848516,0.937848516,0.937848516,0.937848516,0.937848516,1,0,0.99004109,0,0.00995891,-6.73E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.881460507,0.881460507,0.881460507,1,0.881460507,0.881460507,0.881460507,0.881460507,0.881460507,0.881460507,1,0,0.989980036,0,0.010019964,-1.35E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.997528681,0.997528681,0.997528681,1,0.997528681,0.997528681,0.997528681,0.997528681,0.997528681,0.997528681,1,0,0.990096869,0,0.009903131,-3.50E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.957740928,0.957740928,0.957740928,1,0.957740928,0.957740928,0.957740928,0.957740928,0.957740928,0.957740928,1,0,0.990060596,0,0.009939404,-4.51E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.976782066,0.976782066,0.976782066,1,0.976782066,0.976782066,0.976782066,0.976782066,0.976782066,0.976782066,1,0,0.990078389,0,0.009921611,-2.48E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.992559741,0.992559741,0.992559741,1,0.992559741,0.992559741,0.992559741,0.992559741,0.992559741,0.992559741,1,0,0.990092525,0,0.009907475,-8.51E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.984229539,0.984229539,0.984229539,1,0.984229539,0.984229539,0.984229539,0.984229539,0.984229539,0.984229539,1,0,0.990085129,0,0.009914871,-1.70E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.941422157,0.941422157,0.941422157,1,0.941422157,0.941422157,0.941422157,0.941422157,0.941422157,0.941422157,1,0,0.990044666,0,0.009955334,-6.32E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998339791,0.998339791,0.998339791,1,0.998339791,0.998339791,0.998339791,0.998339791,0.998339791,0.998339791,1,0,0.990097573,0,0.009902427,-2.68E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.975450903,0.975450903,0.975450903,1,0.975450903,0.975450903,0.975450903,0.975450903,0.975450903,0.975450903,1,0,0.990077172,0,0.009922828,-2.62E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.95535284,0.95535284,0.95535284,1,0.95535284,0.95535284,0.95535284,0.95535284,0.95535284,0.95535284,1,0,0.990058305,0,0.009941695,-4.77E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.988170059,0.988170059,0.988170059,1,0.988170059,0.988170059,0.988170059,0.988170059,0.988170059,0.988170059,1,0,0.990088646,0,0.009911354,-1.30E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.86966413,0.86966413,0.86966413,1,0.86966413,0.86966413,0.86966413,0.86966413,0.86966413,0.86966413,1,0,0.989966054,0,0.010033946,-1.51E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.931678359,0.931678359,0.931678359,1,0.931678359,0.931678359,0.931678359,0.931678359,0.931678359,0.931678359,1,0,0.990034838,0,0.009965162,-7.43E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.988016887,0.988016887,0.988016887,1,0.988016887,0.988016887,0.988016887,0.988016887,0.988016887,0.988016887,1,0,0.99008851,0,0.00991149,-1.31E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998455091,0.998455091,0.998455091,1,0.998455091,0.998455091,0.998455091,0.998455091,0.998455091,0.998455091,1,0,0.990097673,0,0.009902327,-2.57E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.988873764,0.988873764,0.988873764,1,0.988873764,0.988873764,0.988873764,0.988873764,0.988873764,0.988873764,1,0,0.990089271,0,0.009910729,-1.23E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.72878095,0.72878095,0.72878095,1,0.72878095,0.72878095,0.72878095,0.72878095,0.72878095,0.72878095,1,0,0.989754894,0,0.010245106,-3.73E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.993894628,0.993894628,0.993894628,1,0.993894628,0.993894628,0.993894628,0.993894628,0.993894628,0.993894628,1,0,0.990093697,0,0.009906303,-7.16E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.967571222,0.967571222,0.967571222,1,0.967571222,0.967571222,0.967571222,0.967571222,0.967571222,0.967571222,1,0,0.990069885,0,0.009930115,-3.45E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.912008327,0.912008327,0.912008327,1,0.912008327,0.912008327,0.912008327,0.912008327,0.912008327,0.912008327,1,0,0.990014232,0,0.009985768,-9.75E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.945757998,0.945757998,0.945757998,1,0.945757998,0.945757998,0.945757998,0.945757998,0.945757998,0.945757998,1,0,0.990048962,0,0.009951038,-5.84E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.70156827,0.70156827,0.70156827,1,0.70156827,0.70156827,0.70156827,0.70156827,0.70156827,0.70156827,1,0,0.989701601,0,0.010298399,-4.26E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.996154692,0.996154692,0.996154692,1,0.996154692,0.996154692,0.996154692,0.996154692,0.996154692,0.996154692,1,0,0.990095673,0,0.009904327,-4.88E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.971321797,0.971321797,0.971321797,1,0.971321797,0.971321797,0.971321797,0.971321797,0.971321797,0.971321797,1,0,0.990073371,0,0.009926629,-3.05E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.955143012,0.955143012,0.955143012,1,0.955143012,0.955143012,0.955143012,0.955143012,0.955143012,0.955143012,1,0,0.990058103,0,0.009941897,-4.80E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.968056652,0.968056652,0.968056652,1,0.968056652,0.968056652,0.968056652,0.968056652,0.968056652,0.968056652,1,0,0.990070338,0,0.009929662,-3.40E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.963319197,0.963319197,0.963319197,1,0.963319197,0.963319197,0.963319197,0.963319197,0.963319197,0.963319197,1,0,0.990065895,0,0.009934105,-3.91E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.920509998,0.920509998,0.920509998,1,0.920509998,0.920509998,0.920509998,0.920509998,0.920509998,0.920509998,1,0,0.990023267,0,0.009976733,-8.74E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.93617749,0.93617749,0.93617749,1,0.93617749,0.93617749,0.93617749,0.93617749,0.93617749,0.93617749,1,0,0.990039406,0,0.009960594,-6.92E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.90113893,0.90113893,0.90113893,1,0.90113893,0.90113893,0.90113893,0.90113893,0.90113893,0.90113893,1,0,0.990002383,0,0.009997617,-1.11E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.198066169,0.198066169,0.198066169,1,0.198066169,0.198066169,0.198066169,0.198066169,0.198066169,0.198066169,1,0,0.128291828,0,0.871708172,-0.429719298,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.985224149,0.985224149,0.985224149,1,0.985224149,0.985224149,0.985224149,0.985224149,0.985224149,0.985224149,1,0,0.990086019,0,0.009913981,-1.60E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.910229794,0.910229794,0.910229794,1,0.910229794,0.910229794,0.910229794,0.910229794,0.910229794,0.910229794,1,0,0.990012317,0,0.009987683,-9.96E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998963109,0.998963109,0.998963109,1,0.998963109,0.998963109,0.998963109,0.998963109,0.998963109,0.998963109,1,0,0.990098113,0,0.009901887,-2.06E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.874516404,0.874516404,0.874516404,1,0.874516404,0.874516404,0.874516404,0.874516404,0.874516404,0.874516404,1,0,0.98997186,0,0.01002814,-1.44E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.119541912,0.119541912,0.119541912,1,0.119541912,0.119541912,0.119541912,0.119541912,0.119541912,0.119541912,1,0,0.115327182,0,0.884672818,-0.618891288,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.782750795,0.782750795,0.782750795,1,0.782750795,0.782750795,0.782750795,0.782750795,0.782750795,0.782750795,1,0,0.989846939,0,0.010153061,-2.78E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.921891476,0.921891476,0.921891476,1,0.921891476,0.921891476,0.921891476,0.921891476,0.921891476,0.921891476,1,0,0.990024717,0,0.009975283,-8.57E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.882041989,0.882041989,0.882041989,1,0.882041989,0.882041989,0.882041989,0.882041989,0.882041989,0.882041989,1,0,0.989980714,0,0.010019286,-1.35E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.88080323,0.88080323,0.88080323,1,0.88080323,0.88080323,0.88080323,0.88080323,0.88080323,0.88080323,1,0,0.989979269,0,0.010020731,-1.36E-07,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.973551003,0.973551003,0.973551003,1,0.973551003,0.973551003,0.973551003,0.973551003,0.973551003,0.973551003,1,0,0.990075428,0,0.009924572,-2.82E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998501996,0.998501996,0.998501996,1,0.998501996,0.998501996,0.998501996,0.998501996,0.998501996,0.998501996,1,0,0.990097713,0,0.009902287,-2.52E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.996707273,0.996707273,0.996707273,1,0.996707273,0.996707273,0.996707273,0.996707273,0.996707273,0.996707273,1,0,0.990096154,0,0.009903846,-4.32E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.988373924,0.988373924,0.988373924,1,0.988373924,0.988373924,0.988373924,0.988373924,0.988373924,0.988373924,1,0,0.990088827,0,0.009911173,-1.28E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.951216743,0.951216743,0.951216743,1,0.951216743,0.951216743,0.951216743,0.951216743,0.951216743,0.951216743,1,0,0.990054305,0,0.009945695,-5.23E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998205361,0.998205361,0.998205361,1,0.998205361,0.998205361,0.998205361,0.998205361,0.998205361,0.998205361,1,0,0.990097456,0,0.009902544,-2.82E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.996665201,0.996665201,0.996665201,1,0.996665201,0.996665201,0.996665201,0.996665201,0.996665201,0.996665201,1,0,0.990096118,0,0.009903882,-4.37E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.998969354,0.998969354,0.998969354,1,0.998969354,0.998969354,0.998969354,0.998969354,0.998969354,0.998969354,1,0,0.990098118,0,0.009901882,-2.05E-09,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.978212675,0.978212675,0.978212675,1,0.978212675,0.978212675,0.978212675,0.978212675,0.978212675,0.978212675,1,0,0.990079693,0,0.009920307,-2.33E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.982556611,0.982556611,0.982556611,1,0.982556611,0.982556611,0.982556611,0.982556611,0.982556611,0.982556611,1,0,0.990083625,0,0.009916375,-1.88E-08,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.03241278,0.03241278,0.03241278,1,0.03241278,0.03241278,0.03241278,0.03241278,0.03241278,0.03241278,1,0,0.10373324,0,0.89626676,-0.884714255,0.00990099
